1965-11-07,20.2667,106.1
1965-11-13,18.2833,105.85
1965-10-01,10.1669,106.7544
1965-10-29,15.7984,108.2635
1965-11-13,9.6297,105.2705
1965-11-10,19.9667,103.5833
1965-10-03,19.35,104.2667
1965-11-17,15.7779,107.2328
1965-12-28,12.2441,107.2908
1965-12-27,17.5833,105.1667
1965-11-12,10.9848,108.0404
1965-10-15,15.3672,108.5458
1965-10-18,9.9137,106.1465
1965-12-30,14.7167,107.5
1965-10-29,21.4833,103.0833
1965-12-07,15.3167,107.6
1965-11-26,22,104.55
1965-11-01,16.5718,106.9044
1965-10-29,21.95,103.8833
1965-10-10,20.45,104.1667
1965-11-07,20.5167,105.0167
1965-10-06,11.1975,107.1815
1965-12-01,14.1008,109.0729
1965-12-07,11.4882,106.3422
1965-10-27,18.2,106.1167
1965-12-11,9.7357,106.5515
1965-11-11,15.3788,108.5372
1965-11-24,14.2953,107.7335
1965-12-21,19.7833,105.5333
1965-12-22,21.0333,106.7833
1965-11-21,21.35,103.9167
1965-10-08,18.0833,105.8
1965-11-20,11.3525,108.532
1965-12-04,12.0363,107.2945
1965-12-23,20.9333,106.35
1965-12-27,16.75,106.1333
1965-10-20,13.6094,107.9139
1965-11-04,15.3289,109.0621
1965-10-03,10.0391,106.4489
1965-10-10,14.0857,108.7943
1965-11-05,15.3848,108.5847
1965-10-26,13.582,107.9412
1965-12-12,21.2,104.3667
1965-11-08,21.6,104.1333
1965-10-11,19.5833,103.7333
1965-10-16,17.5333,105.7
1965-11-10,15.429,108.5804
1965-12-22,15.2063,108.7142
1965-11-04,14.2863,107.6547
1965-10-30,15.4988,107.5606
1965-12-02,15.439,108.584
1965-11-18,10.5081,104.9879
1965-10-13,10.2203,105.8243
1965-10-17,10.4761,107.6648
1965-10-12,14.2342,109.0347
1965-10-05,19.9333,105.4
1965-10-05,11.0765,106.8969
1965-10-05,11.9381,107.9379
1965-12-26,15.9667,106.75
1965-12-24,15.6178,108.196
1965-12-22,15.3867,108.5958
1965-12-22,15.5085,108.4938
1965-12-08,21.4167,104.0167
1965-12-04,19.5667,103.0667
1965-11-13,15.4177,108.5359
1965-12-22,16.2667,106.7167
1965-11-02,17.8333,105.8833
1965-10-19,11.0496,106.8592
1965-12-09,15.6353,108.2974
1965-10-29,21.5667,103.3833
1965-11-11,15.4258,108.5376
1965-12-10,15.4133,107.4533
1965-11-04,16.4175,107.4075
1965-10-03,14.861,108.7857
1965-10-27,15.2438,108.6617
1965-10-24,13.5836,107.8794
1965-11-13,17.5833,105.7333
1965-11-06,11.0713,108.4091
1965-11-11,16.75,106.1333
1965-11-18,13.702,107.6378
1965-12-13,15.3333,107.4167
1965-11-30,13.9592,107.4862
1965-10-06,14.3057,108.9386
1965-11-11,15.3788,108.5354
1965-10-19,16.6757,107.093
1965-10-01,18.4333,105.2167
1965-10-27,12.9928,109.3629
1965-12-06,9.0436,105.2446
1965-12-28,16.4441,106.4911
1965-12-21,15.4968,108.5042
1965-10-20,19.2,105.7
1965-10-02,11.1463,108.1101
1965-11-09,15.3211,108.6264
1965-10-29,13.7553,108.2012
1965-10-31,21.4667,106.1833
1965-11-12,20.2,105.5
1965-12-28,15.9667,106.7333
1965-10-06,10.9085,107.0193
1965-11-11,21.4,103.3667
1965-10-29,14.1262,108.9754
1965-12-08,11.1819,106.2748
1965-11-10,20.1333,105.8667
1965-12-02,15.4174,108.5917
1965-12-01,20.9667,106.3833
1965-10-05,10.1616,106.3619
1965-10-15,10.5329,105.5802
1965-10-04,9.1823,105.698
1965-12-14,15.5476,108.2165
1965-10-28,14.8318,108.4925
1965-11-08,21.5667,103.3833
1965-11-13,16.4846,107.0441
1965-12-28,15.9667,106.75
1965-10-10,10.5019,106.0206
1965-10-03,10.3043,106.7715
1965-12-01,15.4444,108.5812
1965-10-20,9.6189,105.162
1965-10-25,18.8167,105.3
1965-11-07,13.1851,109.0646
1965-11-08,17.7667,106.3333
1965-11-16,21.2333,106.8667
1965-12-11,15.3506,107.4061
1965-10-29,11.5676,106.3728
1965-10-18,12.7081,107.8968
1965-12-06,21.7667,103.3333
1965-11-21,19.6167,103.5667
1965-11-04,16.4175,107.4075
1965-12-02,10.7332,106.5226
1965-10-19,15.3281,102.22
1965-11-20,13.7566,108.3999
1965-12-22,15.3904,108.6023
1965-11-05,16.2866,107.6295
1965-10-31,14.6506,109.0032
1965-12-22,17.3667,105.7333
1965-11-10,15.3797,108.5344
1965-10-29,16.2351,108.5979
1965-10-03,18.2,106.1
1965-12-01,20.8667,106.4833
1965-10-05,15.9505,108.0187
1965-12-11,14.736,108.9532
1965-11-03,15.3905,108.5259
1965-12-31,18.2333,104.7333
1965-11-12,11.2197,107.4599
1965-12-08,10.2532,106.68
1965-11-18,15.5816,108.121
1965-12-14,20.1667,105.8667
1965-10-13,15.4349,108.544
1965-11-17,14.8501,108.8806
1965-12-04,22.1,104.4333
1965-12-17,19.5833,103.7
1965-10-05,16.2129,104.5337
1965-10-10,15.4907,108.8704
1965-12-14,15.5653,108.2601
1965-10-01,15.766,108.1306
1965-11-07,20.5333,105.9
1965-11-13,21.2167,102.9167
1965-11-25,21.0667,106.5333
1965-12-14,15.3964,108.4867
1965-12-31,15.3,106.9
1965-12-12,16.5833,106.8333
1965-10-11,18.8833,105.35
1965-12-04,21.2,104.1167
1965-12-28,20.3333,104.35
1965-11-11,19.7167,103.1
1965-10-12,9.6415,105.1657
1965-12-01,21.55,106.4833
1965-11-21,21.2667,103
1965-10-08,20.3833,104.3
1965-11-12,21.2,103.9833
1965-12-24,15.6246,108.2388
1965-11-07,18.6401,109.0107
1965-11-19,20.9167,104
1965-12-15,17.2167,106.8333
1965-11-24,21.4833,103.0667
1965-11-17,9.6578,105.1483
1965-10-25,19.15,105.6167
1965-11-03,15.3725,108.6193
1965-11-21,21.2667,103
1965-12-19,15.3893,108.5865
1965-11-12,21.2167,104.0333
1965-10-23,15.3478,108.1326
1965-11-24,21.7333,103.35
1965-11-28,21.0667,104.5833
1965-11-07,19.5167,105.7833
1965-10-09,19.2167,104.5333
1965-11-08,11.1351,106.9155
1965-12-14,15.5536,108.1941
1965-12-24,15.2903,108.623
1965-12-07,14.7688,107.8749
1965-12-12,16.6333,106.1
1965-10-08,18.0667,105.8167
1965-10-07,11.0721,107.4962
1965-10-21,14.2333,109.0282
1965-11-11,15.3717,108.5438
1965-11-01,15.3667,107.5833
1965-12-03,21.9167,104.6667
1965-10-29,16.5953,107.0883
1965-10-06,9.9821,105.5874
1965-11-15,13.0028,109.2264
1965-12-20,15.3566,108.5692
1965-10-10,11.091,106.5857
1965-12-07,9.6361,105.2158
1965-11-18,20.35,104.3333
1965-10-09,17.55,105.75
1965-11-13,21.2167,102.9167
1965-12-12,15.6176,108.3247
1965-10-26,18.8167,105.3
1965-11-30,13.9682,107.4965
1965-10-10,10.4602,104.9011
1965-11-03,14.0129,107.7801
1965-11-17,20.9667,106.3833
1965-11-14,15.2283,108.486
1965-10-21,13.586,107.9127
1965-10-04,9.8416,106.0642
1965-12-13,15.3833,107.0333
1965-10-08,10.6682,106.3046
1965-10-02,14.6626,108.8332
1965-11-23,14.8527,108.8675
1965-12-13,15.2552,107.5362
1965-10-05,10.148,106.3682
1965-11-30,18.7,105.6833
1965-10-23,22.0833,104.45
1965-12-13,10.5473,105.9678
1965-12-10,16.5833,106.1
1965-11-06,21.2333,104.0333
1965-10-26,13.5932,107.9127
1965-11-04,14.3276,107.506
1965-11-19,9.2427,105.0772
1965-12-01,15.3957,108.5929
1965-12-12,15.6059,108.3341
1965-12-15,15.3,107.4167
1965-12-16,18.2,104.9833
1965-11-19,14.0343,107.6517
1965-12-14,15.3764,108.5578
1965-11-16,14.3443,109.0152
1965-12-22,15.7829,108.0445
1965-10-19,14.2163,107.8455
1965-12-14,15.5678,108.2461
1965-12-26,14.0982,107.5923
1965-10-19,15.3421,108.561
1965-12-13,15.4167,107.0167
1965-12-15,15.877,108.3371
1965-12-01,15.3961,108.5445
1965-12-12,21.8333,103.5667
1965-10-07,21.5833,103.4167
1965-11-13,14.2069,108.0476
1965-10-12,20.3,104.6
1965-11-24,14.9615,108.9046
1965-10-01,17.8667,105.8667
1965-10-20,9.6049,106.4917
1965-10-12,15.4437,108.5225
1965-12-30,14.7167,107.5
1965-12-05,14.8418,108.8639
1965-12-17,10.4986,106.1924
1965-12-05,15.3945,108.5631
1965-12-30,14.7167,107.5167
1965-11-26,21.1,104.2333
1965-12-06,14.8405,108.9123
1965-11-17,15.4006,108.5435
1965-11-20,9.2726,105.7692
1965-11-25,13.9434,108.3025
1965-11-01,15.1181,108.7393
1965-12-12,15.6038,108.3099
1965-12-06,15.575,108.1016
1965-11-10,19.1167,104.7333
1965-10-13,15.8141,108.0189
1965-10-11,11.1549,107.5372
1965-10-12,10.561,105.9431
1965-10-06,13.624,108.4226
1965-11-24,21.75,103.3833
1965-12-19,19.5167,103.8333
1965-10-13,20.3667,104.2833
1965-10-08,19.4,104.15
1965-11-06,11.0846,108.3806
1965-10-11,9.5864,106.3814
1965-10-19,13.9972,108.9025
1965-11-18,15.5798,108.1201
1965-10-29,15.3507,108.6074
1965-10-09,11.083,106.5491
1965-10-30,20.8333,104.7833
1965-11-25,9.8378,105.1384
1965-10-20,13.6103,107.9139
1965-10-21,11.0272,106.978
1965-10-13,16.5187,107.2458
1965-11-05,20.9667,106.3833
1965-11-08,12.3144,109.0335
1965-11-18,10.4223,106.2945
1965-12-15,15.6094,108.3919
1965-10-20,13.6103,107.9139
1965-10-23,16.4093,107.253
1965-12-14,15.3884,108.5064
1965-11-05,15.3678,108.6026
1965-12-04,15.4372,108.5831
1965-11-06,20.3167,104.4833
1965-10-23,19.15,105.6167
1965-12-14,15.3692,108.5672
1965-11-21,10.4634,106.1713
1965-11-08,9.8908,106.6544
1965-11-21,21.3667,103.7833
1965-10-07,21.4333,106.35
1965-12-05,20.9667,103.8833
1965-10-13,17.85,106.4333
1965-10-09,16.3668,107.4949
1965-12-09,15.655,108.2142
1965-10-03,10.0122,106.4023
1965-10-09,19.1,104.7833
1965-11-30,19.1,105.7167
1965-11-26,22.05,104.4833
1965-11-14,13.5363,107.7505
1965-12-21,15.4123,108.5396
1965-10-05,14.9207,107.8574
1965-10-25,12.9902,109.3713
1965-12-21,18.4,105.5833
1965-12-05,14.515,109.0016
1965-10-17,21.3667,106.6
1965-12-05,16.5974,107.0593
1965-10-27,17.9,105.8333
1965-11-17,14.8521,108.8945
1965-12-10,15.4746,108.538
1965-10-09,17.5667,106.5333
1965-11-13,14.0705,107.6457
1965-11-10,15.3592,108.6399
1965-10-07,21.1667,102.7167
1965-12-07,14.1667,108.9584
1965-11-26,16.7167,106.2
1965-10-03,17.7,106.45
1965-10-09,10.8255,106.5038
1965-12-14,15.0932,108.694
1965-12-23,15.2312,108.5808
1965-11-04,13.7416,108.1903
1965-11-03,15.377,108.6136
1965-10-06,10.7815,107.2058
1965-10-06,15.5,108.6333
1965-12-01,15.393,108.5883
1965-12-02,21.1,104.2333
1965-12-15,17.7333,105.4667
1965-12-23,15.6361,108.2144
1965-12-01,20.9667,106.3833
1965-11-01,15.35,107.5833
1965-10-12,15.7519,108.1597
1965-10-26,15.7592,108.3088
1965-11-25,10.0385,106.594
1965-12-28,15.9686,106.7435
1965-11-28,21.1167,107.35
1965-11-16,15.3895,108.6014
1965-12-15,21.0333,106.7833
1965-11-25,21.0667,106.5333
1965-10-30,15.3678,108.6026
1965-11-30,15.6244,108.017
1965-10-18,15.4,107.6
1965-12-29,13.2089,108.4778
1965-11-02,19.25,104.4167
1965-12-09,15.6532,108.2822
1965-10-17,21.3667,106.5833
1965-11-14,15.2301,108.4869
1965-10-30,21.2333,104.6333
1965-12-03,15.349,108.613
1965-11-10,20.3667,104.3
1965-11-01,15.35,107.5833
1965-12-05,20.9167,103.95
1965-12-01,14.9158,108.8511
1965-12-14,15.5692,108.3607
1965-12-05,15.4144,108.5694
1965-11-14,14.2765,109.1196
1965-11-06,20.3167,104.4833
1965-12-12,16.6,106.0833
1965-10-01,14.224,107.8095
1965-12-20,10.7007,106.0853
1965-10-06,21.2667,102.9833
1965-11-22,21.4,105.2167
1965-10-06,11.2784,106.3531
1965-11-05,20.55,105.9167
1965-11-19,15.5996,108.118
1965-11-18,15.5798,108.1201
1965-10-19,15.3711,108.5699
1965-12-24,15.2867,108.623
1965-11-13,15.4123,108.5369
1965-11-23,10.3189,106.5561
1965-11-06,13.618,107.7967
1965-11-23,15.8512,107.4716
1965-12-13,14.7591,107.8534
1965-12-12,15.6221,108.3274
1965-11-16,21.1167,106.5
1965-10-29,15.3317,108.6086
1965-11-18,15.5575,108.0739
1965-10-03,13.2356,109.1694
1965-10-25,19.5,105.7333
1965-11-12,21.2,103.9833
1965-11-25,10.1599,104.9696
1965-11-11,15.4209,108.5833
1965-12-01,14.7908,108.8133
1965-12-06,14.844,108.9057
1965-12-12,12.1852,107.316
1965-11-21,21.05,104.3167
1965-12-06,16.6,106.0667
1965-12-14,16.4871,106.9776
1965-12-19,21.7,104.9333
1965-10-24,18.85,105.2833
1965-12-21,14.5156,107.4163
1965-11-13,9.5874,105.7444
1965-12-23,15.4167,107.5167
1965-12-21,15.3,107.55
1965-12-13,15.5826,108.2711
1965-12-12,15.6104,108.3266
1965-12-06,16.6,106.0833
1965-10-27,15.7119,107.4886
1965-11-10,15.4321,108.5366
