TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
12.3892,105.7453
11.1406,106.7675
17.1869,106.0656
16.8803,105.3597
17.4922,105.7083
17.5783,105.6314
17.4903,105.7136
15.0533,107.125
15.8261,106.8267
16.2736,106.9111
11.395,106.1047
16.6236,106.4197
17.4889,105.7111
17.1636,106.145
15.9914,106.2
16.8094,106.5186
12.5167,106.86
12.0181,105.4989
12.8144,106.3731
11.9464,105.6522
19.3753,103.9053
17.0258,105.9161
16.8764,106.5539
17.2506,106.1714
9.6081,105.0831
17.4906,105.715
19.5192,102.9347
19.4922,104.045
17.2272,105.7592
16.5286,106.8911
12.4822,106.0675
16.5392,106.4622
15.5958,106.9019
17.1897,106.0675
11.8536,106.6417
11.6597,107.3594
16.8822,106.3225
16.5686,105.9089
17.5608,105.5053
16.5847,106.2711
17.4906,105.715
11.7269,106.115
17.2178,106.1489
16.595,106.2189
11.755,103.1644
16.8792,106.3164
17.5739,105.6361
12.1989,106.4994
15.8603,106.7325
19.5928,103.4447
16.3694,107.3369
11.755,103.1644
17.4889,105.7111
17.5658,105.215
16.1164,106.6769
19.5947,103.2472
11.2022,106.7422
17.1819,106.0817
17.8503,105.3397
11.9492,105.5917
15.4439,107.4594
16.1036,106.6925
15.7547,103.1797
16.8822,106.3225
17.4906,105.715
16.8842,106.3247
17.4922,105.715
14.6664,106.7014
16.8919,106.5519
11.9133,106.6456
16.2736,106.9111
16.8822,106.3225
15.7372,106.7503
19.4125,103.0997
19.5944,103.2997
16.8747,106.3097
11.4444,105.9903
17.4936,105.7114
16.6594,106.3269
16.8819,106.3192
19.5803,103.4344
17.2414,106.1492
16.1367,107.0483
12.25,106.6044
10.0906,105.9739
14.7964,107.3508
15.7444,106.7578
18.9453,104.9439
16.83,106.0542
15.0481,107.6419
15.3689,107.5742
15.0078,107.1858
16.0039,106.7292
11.3872,106.4619
11.5353,105.885
12.7703,107.0497
17.5664,105.69
17.1844,106.1542
16.8369,106.5281
17.2414,106.1492
16.0519,106.6117
16.0175,107.0375
14.5536,108.0997
17.4992,105.4947
15.4633,106.7433
16.9881,105.9217
16.0772,106.5989
17.0436,105.9744
16.4531,106.4894
14.9653,107.6111
16.92,106.4003
16.5092,106.4892
