TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
14.801,107.18
16.5914,107.2045
8.8554,105.2408
17.189,105.819
19.658,103.592
16.2581,107.5235
15.8283,108.2034
10.973,106.8184
14.95,107.2
10.2359,106.3147
10.5195,106.5845
17.104,105.91
10.973,106.8184
17.542,105.719
16.4909,107.3045
11.8547,106.6267
16.275,106.617
17.49,105.714
15.941,108.0534
16.311,106.569
14.867,107.18
11.1193,106.118
17.496,105.717
11.1604,106.4405
16.8323,106.7747
17.35,105.719
16.567,106.217
11.4228,106.4006
10.4821,105.6706
15.083,107.14
14.9836,108.579
17.3,105.75
16.833,106.052
17.0,105.833
13.8595,108.6586
17.496,105.717
16.703,106.214
17.208,105.822
11.1794,106.2364
10.1181,105.8277
15.9838,108.0108
16.653,106.033
17.292,105.745
11.257,106.4758
16.758,106.133
11.5943,106.3743
16.2201,107.6725
10.3135,106.5616
16.287,106.981
16.483,106.367
16.65,106.233
16.683,106.215
16.638,106.223
15.9064,108.0978
14.569,108.156
20.031,103.721
15.8969,108.2697
16.5347,106.8066
19.583,103.388
19.665,103.582
15.294,107.075
15.8679,108.1926
11.633,106.319
14.833,107.156
11.0569,106.5324
10.213,105.8563
12.2362,107.672
16.4878,106.7912
17.275,105.692
15.8522,108.163
17.217,105.84
16.725,106.111
15.8436,108.3422
17.114,106.052
15.3748,108.3464
16.933,105.983
15.866,108.1861
16.633,106.233
19.376,103.536
12.3693,107.5483
16.772,106.111
20.553,102.636
10.3666,106.1983
10.142,106.2696
11.6438,106.3209
17.202,106.156
16.641,106.226
12.3693,107.5483
16.867,106.033
10.5155,107.1263
16.947,105.971
17.49,105.714
10.8015,106.7762
11.642,106.3099
17.4,105.732
16.633,106.217
12.3614,108.9054
14.4104,107.5384
16.772,106.11
15.8987,108.2696
16.1733,108.0687
15.943,107.8686
9.4968,105.0426
10.4028,105.8952
10.3091,106.3214
15.846,106.751
11.238,106.4757
14.891,108.5364
10.973,106.8184
11.3386,106.2233
14.4486,107.6028
16.692,106.15
17.483,105.65
13.6864,107.5665
16.306,107.5942
17.202,106.156
10.4856,106.4903
14.9343,108.6167
16.907,105.907
11.9771,106.9911
11.6473,106.3402
14.8891,108.5299
9.8033,105.3874
17.5,105.717
15.878,106.767
11.1397,106.7636
17.334,105.711
17.017,105.95
13.6978,107.6017
11.2344,106.4747
16.867,106.025
17.49,105.714
13.3359,109.0459
16.308,106.569
11.5513,105.9289
15.833,106.783
16.943,105.964
17.333,105.717
15.8711,107.974
17.168,105.841
16.661,106.303
16.825,106.06
17.497,105.713
10.4584,104.933
19.583,103.147
10.4575,104.9504
17.536,105.716
10.377,104.9879
11.21,106.4654
15.9178,108.2806
20.562,102.633
16.737,106.155
17.196,105.834
16.7945,106.0997
10.6258,105.7148
17.543,105.165
15.896,108.2706
13.6283,107.6822
15.846,106.779
11.1965,106.4535
16.851,106.8997
10.8066,107.11
17.403,105.035
11.1794,106.2364
16.648,106.226
15.8534,108.2563
16.475,106.458
12.463,107.5759
16.214,107.1
14.899,108.5307
17.49,105.714
20.168,103.904
15.497,106.812
13.9723,108.5603
16.1576,108.1044
10.377,104.9879
10.9102,106.1648
16.542,106.85
14.4624,108.9761
11.2018,106.4828
15.8808,108.0058
17.946,105.819
15.833,106.763
14.866,107.225
10.973,106.8184
13.2455,109.1619
11.3592,106.9427
10.11,105.8186
11.1753,106.5422
9.9674,106.2862
14.9442,108.5283
11.3139,106.4907
14.733,107.05
16.692,106.167
10.6929,107.3395
11.0425,106.9772
17.315,105.724
15.8845,108.3622
16.772,106.11
10.973,106.8184
17.514,105.726
11.3336,106.6897
15.3582,108.3922
16.595,107.1146
8.9802,105.3
15.7622,108.4039
10.4484,104.9148
11.257,106.4767
16.3467,107.1053
16.818,106.083
15.296,106.217
11.179,107.7799
11.2289,106.4921
16.0174,107.4343
13.2328,108.9166
16.279,106.915
17.184,106.153
17.817,106.075
16.2024,107.2469
14.644,107.417
16.641,106.226
11.4128,106.7424
10.5689,105.679
16.85,105.967
15.8424,108.1752
