TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
17.5872,106.5014
19.3072,105.7283
16.8578,107.2247
16.7836,107.1622
16.8578,107.2247
16.7836,107.1622
11.8061,106.2569
11.6931,106.5967
12.1639,106.4725
16.3794,107.1564
18.0433,106.3797
19.1511,103.0628
12.0317,105.5331
17.8753,106.4197
11.4236,106.6144
16.1658,107.305
16.6644,107.1278
15.4806,107.4403
14.8328,108.7797
20.885,106.6228
18.6847,105.6697
14.8203,108.79
14.4272,107.955
11.1722,106.7567
17.3325,106.2047
15.6375,108.1664
17.2975,106.2125
11.25,106.2075
18.1511,105.9475
10.9039,105.4028
14.4733,107.9622
15.2953,108.665
17.0381,107.3414
9.4197,105.9247
15.9017,108.2242
11.6528,106.3525
14.4306,107.9856
21.6053,105.9403
19.2969,103.0925
13.0078,105.9767
14.7594,106.9531
15.7486,106.4394
16.6544,105.7081
11.3603,104.3647
12.6822,106.7828
11.4619,106.6722
15.9633,106.7372
14.9519,107.1481
17.72,106.3922
11.6628,106.6581
10.7686,106.4708
11.095,106.8322
21.2214,105.8369
20.9814,105.7647
11.1803,107.0517
12.6653,104.9078
16.8153,107.18
16.9369,107.1647
16.6556,107.1175
16.74,106.1542
10.1222,105.975
15.0253,108.6764
19.5428,103.3928
16.6808,107.0444
15.9686,107.5603
11.3194,106.4644
20.9922,105.8331
11.1056,106.88
15.7167,106.4467
17.5419,105.7472
15.4111,107.7117
14.4897,107.9383
15.1803,107.0983
9.4483,106.025
15.9167,108.1903
11.6639,106.6581
15.9167,108.1969
16.6586,107.0967
14.7839,108.7681
20.8636,106.6803
10.7642,106.4672
13.8308,107.8189
15.975,108.1017
11.6853,106.6756
17.1992,106.17
10.8086,106.8011
14.6697,107.6297
16.6564,105.6472
13.2847,105.975
19.4864,103.2628
19.2131,103.0394
17.3592,106.2283
15.7725,106.5078
16.9219,105.9111
21.2603,105.8703
19.5397,103.3647
15.7425,106.4067
16.5328,106.0281
17.6897,106.03
16.0858,106.5475
17.7347,106.2178
17.4697,106.6294
19.4625,105.7661
16.7739,106.8325
19.6425,103.3297
16.6822,107.0903
13.7856,107.5947
19.6194,103.1853
20.9533,105.8875
13.7692,107.6075
10.6364,107.1622
17.5503,106.4908
13.7136,107.7389
16.6628,105.5833
10.8003,106.8386
21.3794,106.7847
19.1503,103.0694
21.7247,104.885
15.7367,106.4636
10.7931,106.835
18.1064,106.2719
16.5864,107.6061
11.3956,106.7489
16.6631,107.1058
19.6733,103.3589
18.7022,105.4969
11.1147,106.8342
16.6206,106.4533
17.7414,106.4528
16.8583,106.9931
17.775,105.9344
18.76,105.7592
19.5797,105.7819
21.0319,105.5011
10.4619,104.8986
16.7139,107.1564
10.1811,106.2544
11.6492,106.6589
19.4847,103.2694
17.3886,106.61
17.8769,106.4586
15.7306,106.4292
10.4497,108.4397
16.8061,107.1603
14.0289,107.5511
10.3561,106.0744
16.5558,105.9375
13.8547,107.6583
17.3508,106.2078
19.1689,103.0361
19.2592,103.1311
10.3614,106.1483
11.1994,106.7542
16.6583,105.5814
21.005,105.8739
11.6942,106.5736
10.7961,106.4078
19.2517,102.9981
19.3883,103.2019
16.6897,107.1469
20.8264,106.7261
13.9992,107.9475
19.3378,103.1103
10.1556,106.2525
16.9328,107.1297
11.5461,106.5031
15.6311,106.2819
17.8769,106.4539
15.9017,108.2242
16.7047,106.4372
