TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
13.7065,107.8818
15.8529,108.2189
17.2833,105.7833
19.4,103.189
17.0597,105.9667
14.3129,108.8319
15.393,108.5119
10.2429,106.3777
17.267,105.5
18.089,106.411
14.8116,108.8215
15.9,106.9
14.3707,107.702
19.858,101.842
14.1097,108.5635
17.055,106.977
16.2917,106.9917
17.25,106.8
16.6559,106.6878
17.592,105.175
11.1813,106.7675
15.0834,108.8959
17.1494,107.0381
19.6042,105.7681
16.882,106.018
18.883,105.664
17.667,105.967
11.2295,106.3483
10.6884,106.2307
10.5857,106.5602
13.8786,108.5863
14.725,107.275
11.567,106.2995
21.0533,107.3389
14.703,107.162
15.451,108.4488
14.65,106.8
15.8458,108.0893
15.2917,107.4167
11.4545,106.3897
18.258,105.989
11.1422,106.4605
15.8101,108.0563
17.1081,105.6864
10.3543,106.0868
16.3437,107.2981
19.625,105.6556
17.017,106.867
16.233,106.942
11.0921,106.5473
17.251,106.789
10.2397,106.4745
20.192,103.95
11.3074,108.0481
19.27,105.712
13.4066,109.0647
17.267,106.176
16.9667,106.8389
17.081,106.867
16.9427,107.0424
19.4,104.15
17.022,106.863
16.6754,106.6204
14.1195,108.5449
16.4221,107.5555
15.6749,108.0759
9.9351,105.9477
17.7083,105.7717
17.7028,106.4811
11.6397,106.4328
17.5,106.6139
18.026,106.217
13.8302,107.4728
9.7432,105.6444
17.883,105.817
16.6705,106.6654
14.7997,108.8058
20.2333,103.825
15.4689,108.2102
15.7058,108.2965
20.217,106.633
14.7042,107.1806
14.8708,108.9733
11.1466,106.4972
11.1457,106.4944
16.2375,106.8597
14.1483,108.627
17.312,105.601
17.833,106.183
16.9068,107.027
17.55,106.55
17.226,105.822
19.31,105.73
18.058,106.325
20.269,104.075
15.8417,106.7778
14.1074,108.5172
15.5,106.7931
11.1837,106.8087
11.3816,106.3215
13.8342,107.606
11.6285,106.3016
17.5583,106.5583
16.825,106.75
10.8029,107.2563
16.6777,106.6786
13.9734,107.5095
15.5108,108.3847
15.8236,106.7681
9.7981,104.9788
11.6429,106.3228
15.9971,108.1936
11.8901,107.9493
18.5319,105.7056
17.2167,106.8528
18.6053,105.695
14.3848,109.1048
10.7576,106.5199
17.75,106.425
16.95,106.8333
16.3561,106.5433
10.6373,107.6296
20.7392,106.6528
17.333,106.2
15.8904,108.1839
16.9236,106.969
15.7864,108.245
15.5972,108.3538
16.4926,107.5545
15.1995,108.4956
20.0,106.1083
16.3055,107.1582
10.6493,106.2808
17.533,105.583
17.482,106.612
15.874,108.1729
14.3079,107.818
16.4211,107.5602
10.0116,106.0811
11.621,106.1548
10.8129,106.2906
17.1947,106.7394
14.9037,108.815
10.8253,106.8825
19.9858,105.8497
16.9817,107.0306
14.708,107.067
15.2437,108.9353
16.8119,107.2868
20.303,104.028
14.5583,108.8834
16.6742,106.9636
18.3356,105.8972
16.6578,106.6709
16.6731,106.6879
11.6418,107.117
16.693,106.083
16.5069,107.4105
14.936,108.7859
14.8418,108.955
16.302,107.023
17.693,106.018
15.977,108.178
21.75,104.55
10.2772,106.7659
11.6167,106.5107
17.9528,105.2417
10.4645,106.5605
10.5863,106.6178
14.9932,108.9089
15.994,108.0274
17.6,106.5333
20.9411,107.1139
17.181,106.902
14.905,108.8568
11.6654,106.1458
16.55,105.95
11.0949,106.5152
20.856,106.626
11.1268,106.4605
9.9929,106.2407
14.7034,108.9479
17.132,105.864
15.995,108.0396
16.903,107.0363
16.8986,107.0288
17.3164,105.5972
17.1175,106.8219
17.4,106.6472
11.7255,106.5316
16.225,106.95
14.3289,108.9059
15.7057,108.2955
17.2,106.15
21.5131,106.4369
17.2,105.8167
10.1743,105.06
16.9312,107.0188
16.0333,107.4
17.042,106.908
13.8017,108.3929
17.437,106.567
9.9662,105.2005
14.8467,108.8973
15.6919,108.1969
19.9011,105.4728
16.6679,106.9682
19.075,105.587
10.5385,105.9111
10.6185,106.2999
11.024,106.9029
19.154,105.7
17.0667,107.85
14.2657,109.1285
17.1708,106.9153
16.9234,106.984
14.9599,108.7373
11.1123,107.9522
16.3103,106.5697
11.4915,106.2038
16.9616,107.0492
14.5611,108.9019
20.081,105.858
10.4463,106.1557
19.7306,105.8833
16.894,106.853
19.383,104.196
17.8278,106.4417
15.5993,108.3799
15.048,108.516
10.6864,106.4729
17.133,105.878
11.5028,106.3157
10.5781,106.6196
21.467,103.067
18.7556,105.7542
17.7939,105.7861
16.9304,107.0141
15.8018,108.2476
15.7948,108.1945
14.6089,108.7559
18.047,106.282
14.7952,109.0037
13.9245,107.6893
9.3778,105.2608
16.9581,107.0435
14.05,107.7806
17.096,105.662
11.7431,106.3609
15.6014,108.3295
9.2179,105.4641
11.4545,106.3897
21.87,106.714
9.7573,105.1612
11.6573,106.1164
9.982,105.6093
10.7499,107.0731
9.3715,105.9862
17.4042,105.3694
11.5964,106.3074
17.7,106.4833
14.7484,109.0246
14.7117,107.2233
18.7583,105.7556
16.892,106.55
17.875,105.494
15.9064,108.0334
16.6722,106.9708
16.837,106.8583
15.7595,108.4068
11.6115,108.7085
14.8256,108.7693
17.1889,106.8972
14.6664,108.8443
16.9349,107.0094
12.0855,108.3529
17.7083,105.7717
10.7988,106.415
8.87,105.1362
19.469,104.092
17.2056,106.1625
20.2694,104.075
18.457,105.825
11.1303,106.4971
16.646,107.2548
17.8958,105.8417
14.6794,106.7075
10.6333,106.4178
14.6013,108.3995
16.983,105.93
16.8825,106.9235
19.0,105.6333
15.0272,108.4353
16.3167,106.8
14.5582,108.8806
16.5756,107.2484
20.322,104.013
16.2472,106.9194
13.6823,107.6177
16.5506,105.9492
11.5107,106.3616
15.5703,108.3765
21.7,104.8833
10.6995,106.3843
17.233,106.667
21.5581,105.8689
19.425,104.129
11.0694,106.5563
15.2445,108.9232
21.05,105.8856
20.043,106.211
13.2433,109.1048
21.324,103.923
21.0786,105.7711
17.6667,105.7717
13.5917,107.6449
11.5766,106.3821
13.484,108.8046
17.875,106.4375
11.9088,108.9429
16.1702,107.6158
11.199,106.4144
16.133,106.7
15.7385,108.2419
17.767,106.383
17.8,105.783
17.5722,106.55
16.379,107.3771
21.0089,107.2561
19.444,105.782
13.6695,107.7187
16.9407,106.9757
16.6794,106.6842
11.501,106.3102
18.4667,105.95
19.468,104.089
16.6848,107.1699
20.867,104.0
17.847,105.887
16.297,106.05
17.0783,106.8639
16.3616,107.1504
16.9201,106.9605
17.333,106.2
15.753,106.839
17.0083,107.1083
19.917,105.818
21.0833,103.0833
17.5306,105.25
13.8231,108.3742
15.6721,107.9963
9.6637,106.4911
10.0304,105.3393
15.1153,108.6463
14.8001,108.8411
14.0023,107.8429
18.089,106.411
10.6094,106.309
16.7631,106.6193
14.0784,107.6615
9.4326,105.1319
19.592,103.831
14.4037,108.883
10.5758,106.5492
16.844,106.026
17.0917,106.8736
15.7038,108.2107
12.585,108.4242
11.1867,106.2153
21.3667,105.3417
16.992,106.608
17.342,105.172
17.1525,106.0664
15.4568,108.404
14.8275,108.7795
15.8419,108.0698
16.253,106.683
11.6249,106.3107
17.175,107.9083
20.3492,104.3242
16.0836,107.3773
16.8689,106.5431
17.9431,106.4681
19.4972,104.0083
17.55,106.55
17.7083,105.7717
19.096,105.717
16.3525,107.1513
17.8667,105.8028
19.467,104.083
16.7031,106.6629
16.2793,107.2403
20.3069,103.9986
10.7532,106.497
13.8774,107.5353
17.7011,106.4814
16.2278,106.8625
16.6724,106.6617
10.8056,105.7692
15.9819,107.8626
10.6875,106.2233
10.5469,106.5381
16.964,106.975
17.0389,105.9653
15.2569,108.6224
18.108,106.083
13.8492,108.3591
15.1575,108.7119
10.5712,106.5492
19.01,105.622
11.4945,106.1231
10.5721,106.5483
16.705,106.6432
9.183,104.9879
17.883,105.833
16.693,106.083
18.2583,105.6883
15.6067,108.0396
