TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
16.1917,106.6583
15.9142,107.9914
19.333,103.733
15.4458,107.3833
11.3622,107.0224
15.3702,108.488
17.094,106.039
16.3,106.6167
10.6056,106.5493
19.603,103.287
18.1556,104.4833
11.7315,106.1231
15.5278,106.925
14.4765,107.6894
20.0333,103.7167
16.7,106.5833
19.575,103.222
11.1261,106.7644
16.483,106.342
16.8,106.042
13.8643,109.2404
17.51,105.739
14.2663,108.8778
11.8696,106.5533
16.397,106.497
14.2729,108.5247
14.3349,107.5867
16.644,106.199
16.6222,106.2917
11.2602,106.8605
16.8528,106.3028
16.8167,106.15
16.208,106.683
19.689,101.204
14.1989,107.7101
10.9442,106.2573
19.588,103.599
15.6833,106.8861
17.2,106.15
15.6,106.917
14.4765,107.6894
15.625,106.879
17.572,105.729
17.0375,105.9708
17.516,105.732
17.1083,105.6792
17.5375,105.4917
11.2036,106.4815
17.292,105.608
13.7657,108.4054
17.575,105.5194
17.293,105.579
16.8,106.083
19.995,103.737
19.6431,103.2514
19.336,103.55
16.117,106.678
17.2653,105.8392
17.283,105.583
10.6683,106.2763
17.5608,105.7386
15.5917,106.9056
20.3278,104.0111
19.616,103.587
11.4435,106.4208
17.2944,105.7806
16.35,106.55
17.419,105.167
11.247,107.9453
17.634,105.761
17.5278,105.6639
11.316,106.6043
16.75,105.956
9.427,105.3387
17.142,105.6
17.4917,105.6583
15.337,107.062
14.8697,107.2103
13.8693,108.2969
16.75,105.9333
16.062,106.683
19.542,103.812
11.4722,108.815
17.492,105.733
19.6278,103.6125
11.2233,106.5205
16.656,106.341
13.5762,107.654
16.2439,106.9619
16.9333,105.9833
15.45,107.9833
16.364,106.522
10.0293,105.4926
19.362,103.367
14.2145,108.8375
17.1153,105.6458
17.0261,105.8936
19.5528,103.4328
15.5859,108.3978
19.675,103.267
14.8452,108.8351
17.633,105.767
16.6833,106.0083
12.0877,107.1847
16.683,106.217
17.183,105.983
17.194,106.115
12.2337,109.1168
14.9653,107.1861
11.1636,106.5257
20.93,102.783
17.3378,105.1928
14.7556,107.3639
10.1503,106.2386
12.4138,107.9679
15.56,108.4167
19.6444,103.5833
17.53,105.736
19.0333,103.6833
15.9167,106.7
15.3433,107.6667
16.8769,106.0289
11.871,106.7682
17.281,106.172
17.4333,105.8181
11.473,106.0717
16.211,107.5294
19.617,103.533
11.2941,106.9303
17.1167,105.65
15.4419,108.4434
19.5933,103.2967
15.1916,108.8651
15.833,106.767
16.969,105.997
19.6028,103.5861
18.201,104.383
17.292,105.619
17.279,106.196
14.749,107.28
16.4,106.5
19.6,103.5161
10.9984,108.043
11.4408,106.4126
17.5833,105.5
16.744,106.132
17.516,105.732
15.8488,108.0436
16.668,106.277
15.5917,106.8917
19.5,103.908
19.611,103.711
19.9806,103.6861
16.467,106.483
17.5833,105.7333
19.587,103.211
20.067,103.783
10.6043,105.5895
14.2064,108.6523
16.417,106.667
10.8892,108.0532
11.1704,106.4277
17.5736,105.7278
15.6568,107.9942
19.579,103.824
17.267,106.183
16.6333,106.2
10.2016,106.3118
15.8125,106.8014
11.5469,106.3608
17.5303,105.7358
15.3301,108.8041
17.1958,106.0889
17.586,105.555
17.4083,105.7778
17.2903,105.6208
15.967,106.883
17.5158,105.7306
18.3042,104.6639
15.967,106.725
19.872,103.721
16.5905,106.2204
11.4571,109.2459
11.9501,106.7081
11.1202,107.3575
16.883,106.483
15.162,106.368
16.6667,106.2986
16.3,106.605
16.301,106.612
17.467,105.692
17.0597,105.9611
11.0222,107.0493
11.3573,106.297
15.8726,108.2747
20.412,103.235
16.4317,107.1868
16.4808,106.7668
17.362,105.529
17.167,105.5
15.383,107.023
