TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
21.8625,104.72277700000001
19.016666,105.58888799999998
9.85846598,105.3655348
18.533,105.508
16.91171309,106.8862304
19.834722,105.8
13.5463453,107.6582416
17.883,106.353
11.47675442,107.91010859999999
17.68,106.046
20.95,107.277777
19.983333,106.1
19.316666,105.733333
11.10828517,107.1441923
12.83046895,108.58748840000001
18.883333,105.5
19.466666,104.0
17.2,106.08333300000001
14.18759903,108.5019307
11.14155418,106.4101795
10.51313773,107.3272132
19.8,105.54138799999998
15.59481514,108.02953090000001
14.23561918,108.78080200000001
18.244,106.025
10.47354704,107.424628
11.70618747,106.506098
10.80928273,107.0506044
17.216666,106.858333
11.28143463,106.63896329999999
17.908,106.34200000000001
10.17989962,106.3007824
13.49849812,107.654941
10.46814907,107.29948059999998
17.374000000000002,106.61399999999999
16.991666,106.87777700000001
11.52418144,105.92146799999999
15.42988572,108.3410531
11.53720309,106.07924809999999
15.61962058,108.3442124
17.913888,106.47083300000001
16.56065124,107.12076529999999
16.55,106.83333300000001
19.593055,105.777777
10.01047509,105.316424
13.49135471,109.28940449999999
11.38545924,108.27255149999999
18.383333,105.183333
18.766666,106.116666
18.516666,105.46111100000002
18.283333,105.616666
16.80375323,106.83355829999999
17.25,106.867
15.90706894,108.0137862
15.80981887,107.9656216
9.69156341,105.675326
15.75,106.85
15.90633352,108.02592949999999
14.98333531,108.8234832
15.59122999,108.1684324
14.27776022,108.9453396
21.178,102.833
15.83307078,108.1520237
18.366666,105.933333
18.833333,105.7
14.9826313,108.75098030000001
11.04310702,106.3859075
15.41333825,108.55173970000001
11.04412563,106.548847
18.85,105.71666599999999
10.79899822,106.37837320000001
19.25,105.733333
15.72097831,108.2860117
11.18420046,106.37833140000001
20.192,103.89399999999999
18.235,106.025
19.445999999999998,105.8
17.333,106.633
16.82704415,106.85630220000002
16.84699044,106.84898929999999
10.96854901,106.8092395
17.741666,106.441666
18.808332999999998,105.77083300000001
10.18214278,106.4139838
19.6,105.83333300000001
20.261111,105.982777
18.433332999999998,105.83333300000001
17.95,106.26700000000001
17.658333,106.233333
16.47658433,107.3764283
13.50971801,107.704
10.91481396,106.7210888
19.836111,105.805555
16.85228454,106.8631175
17.569000000000006,106.555
16.9,106.55
18.258,105.991
16.86449338,106.81161850000001
19.6,105.78333300000001
16.64311627,107.18446829999999
16.965999999999998,106.956
17.017,106.508
