TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
12.2441413,107.29078510000001
17.583333,105.16666599999999
14.716666,107.5
15.316666,107.6
14.100776399999999,109.07287590000001
11.48818382,106.34219990000001
9.73573951,106.5515305
19.783333,105.53333300000001
21.033333,106.78333300000001
12.03625035,107.2945173
20.933332999999998,106.35
16.75,106.13333300000001
21.2,104.36666600000001
15.20634942,108.7141932
15.43898914,108.5840414
15.966666,106.75
15.61777715,108.19602959999999
15.38671544,108.595821
15.50845381,108.49378279999999
21.416666,104.016666
19.566666,103.066666
16.266666,106.71666599999999
15.635308100000001,108.29739860000001
15.41328215,107.4533449
15.333332999999998,107.41666599999999
9.04357481,105.244553
16.44409414,106.4911156
15.49682702,108.504172
15.966666,106.733333
11.1819467,106.27483020000001
15.41738951,108.59174270000001
20.966666,106.38333300000001
15.5475862,108.2165492
15.966666,106.75
15.4443788,108.5811844
15.35055598,107.40605490000002
21.766666,103.333333
10.73322042,106.52255259999998
15.39039928,108.6022977
17.366666,105.733333
20.866666,106.483333
14.73601825,108.9531801
18.233333,104.733333
10.25321703,106.6799727
20.166666,105.866666
22.1,104.43333299999999
19.583333,103.7
15.56529417,108.26010819999999
15.39635088,108.4867491
15.3,106.9
16.583333,106.83333300000001
21.2,104.11666600000001
20.333333,104.35
21.55,106.483333
15.62464238,108.23881329999999
17.216666,106.83333300000001
15.38932469,108.5864781
15.55362406,108.19410520000001
15.2903331,108.62298799999999
14.76875937,107.87488789999999
16.633333,106.1
21.916666,104.666666
15.35661139,108.56916319999999
9.63607869,105.21579640000002
15.61757651,108.3246634
15.383332999999999,107.03333300000001
15.255159099999998,107.5361879
10.54733155,105.96778570000001
16.583333,106.1
15.39571888,108.5929236
15.60594878,108.33413529999999
15.3,107.41666599999999
18.2,104.983333
15.37636279,108.5577596
15.78286421,108.0445271
15.56782907,108.24609650000001
14.09815021,107.5923114
15.416666000000001,107.01666599999999
15.87697539,108.33713119999999
15.39609271,108.54449129999999
21.833333,103.566666
14.716666,107.5
14.8418439,108.8639256
10.49863562,106.19243970000001
15.39449093,108.56313590000002
14.716666,107.51666599999999
14.84048053,108.91225
15.60384701,108.30992820000002
15.57500463,108.10156299999998
19.516666,103.833333
15.60935224,108.39188390000001
15.38844132,108.5063999
15.43717228,108.58313090000001
15.36923797,108.56715449999999
20.966666,103.883333
15.65504051,108.2141667
15.41230115,108.53964409999999
18.4,105.58333300000001
14.51502424,109.0016138
16.59741072,107.05932
15.47462019,108.53797720000001
14.16671115,108.9583845
15.093199599999998,108.69401699999999
15.23115523,108.5808465
15.39295834,108.58829879999999
21.1,104.233333
17.733333,105.46666599999999
15.63607599,108.2144236
20.966666,106.38333300000001
15.96858504,106.74354720000001
21.033333,106.78333300000001
13.20893068,108.47775859999999
15.65318624,108.282247
15.34895399,108.61301409999999
20.916666,103.95
14.91582398,108.8511152
15.56923335,108.3607038
15.41443594,108.5694232
16.6,106.08333300000001
10.70068852,106.08531950000001
15.28671952,108.6230287
14.75909031,107.8534111
15.62212638,108.32740079999999
14.79076458,108.81334129999999
14.84403579,108.90571229999999
12.18518784,107.31600130000001
16.6,106.066666
16.48705901,106.97760190000001
21.7,104.933333
14.51560992,107.416252
15.416666000000001,107.51666599999999
15.3,107.55
15.58259237,108.2710624
15.61037395,108.32662109999998
16.6,106.08333300000001
21.133333,104.166666
15.61185813,108.22779979999999
14.36357625,107.52583259999999
10.41857099,106.5200884
15.36936988,108.5792584
9.62297375,106.4917828
15.48208419,108.5593175
15.5626547,108.1939827
15.34104179,108.63358810000001
21.35,103.833333
21.483333,103.43333299999999
