TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84
16.78922891,106.840924
19.517,105.8
20.4,106.56700000000001
16.83637035,106.9230166
15.67545819,108.33043729999999
16.83411079,106.87419990000001
21.116999999999997,107.35
11.18570502,106.778526
17.7,106.483333
11.76769873,106.50046709999998
19.316666,105.816666
15.96305499,107.98653859999999
12.05897394,107.04584080000001
11.34941393,105.99238899999999
19.166666,105.366666
10.56359617,105.97240690000001
13.71990122,107.70749920000002
10.77506031,106.2666838
13.49149171,108.8386574
17.867,106.15
21.033,107.117
17.633333,106.28333300000001
18.6,105.617
10.43802308,106.19860359999998
16.75,106.833
16.9,106.93299999999999
11.34632363,106.8280706
21.95,104.617
16.883,106.6
11.11787132,106.4466899
20.333,106.2
16.74061836,106.8198222
17.9,106.46700000000001
16.12133732,107.76746029999998
14.8470437,108.655775
17.633,106.51700000000001
13.60465304,107.7789646
17.15,106.96700000000001
16.30503019,107.367799
16.79661476,106.9226156
19.883,105.73299999999999
17.783,106.26700000000001
10.10008291,106.3597806
17.017,106.833
13.677969899999999,107.76596470000001
21.566999999999997,105.76700000000001
16.45791039,106.9051963
17.8,105.78299999999999
14.00356044,109.244022
17.433332999999998,106.6
17.216666,106.8
15.44232296,109.11412240000001
17.883,105.833
11.37463444,106.02180600000001
17.75,106.43299999999999
17.917,105.78299999999999
20.267,106.31700000000001
16.983333,106.65
19.85,105.5
13.92844046,109.23070919999999
21.267,104.667
17.783,106.45
15.84580747,107.9754769
15.4673814,108.15987849999999
18.783,105.633
17.7,106.46700000000001
9.71659119,105.20217099999999
17.883333,105.816666
18.3,106.1
10.68587352,107.18686629999999
11.05706443,106.49307649999999
15.91843083,108.18722690000001
16.47474238,107.2986873
19.133333,105.35
13.88681434,107.480993
10.47301343,106.0187268
19.6,105.78299999999999
16.86104516,106.89323490000001
17.917,106.45
19.35,105.73299999999999
9.72604075,105.6188659
17.833,106.43299999999999
22.05,105.3
17.3,106.8
15.69134849,108.3003912
15.27626797,108.413729
16.89601059,106.8241221
17.5,106.583
20.933000000000003,107.083
13.52587114,107.6293892
11.25935673,106.5408273
11.21050626,106.3601375
13.75461499,108.30287859999999
19.6,105.78299999999999
10.36067426,104.9787406
10.84872217,106.3804301
17.6,106.43299999999999
14.44956866,108.32528590000001
9.99459768,106.27996759999999
17.917,106.46700000000001
17.9,106.43299999999999
17.767,106.417
17.05,106.65
19.75,105.733333
17.2,106.8
17.75,105.8
21.0,107.25
17.55,106.28299999999999
19.816666,105.91666599999999
16.933,106.9
17.65,106.05
17.783,106.26700000000001
18.75,105.333
14.63021365,108.65809440000001
10.2036836,105.7927956
11.48257323,108.21605109999999
21.116999999999997,107.35
13.54494656,107.7043978
17.3,106.617
17.083,106.95
17.466666,106.58333300000001
15.65539497,108.3148486
16.30107775,107.55203799999998
11.21427719,106.6843745
18.433332999999998,105.21666599999999
18.1,105.78299999999999
17.466666,106.25
20.133,105.867
16.00188327,106.96901909999998
20.916999999999998,107.3
15.65653696,108.189908
16.82339593,106.8600199
10.68082106,107.3833091
15.47260793,108.1449051
18.1,105.78299999999999
17.133333,107.03333300000001
18.083333,105.83333300000001
15.57286541,108.2879654
19.483333,105.8
17.9,106.45
17.05,105.917
14.8267421,108.70336680000001
10.09361597,106.3926065
14.285390300000001,108.8878122
16.38589773,106.9728334
17.466666,106.58333300000001
15.96401527,107.9165362
18.417,105.78299999999999
17.717,106.48299999999999
16.9,106.73299999999999
11.83452989,106.51459890000001
20.45,106.35
17.15,106.96666599999999
11.260919099999999,106.58755190000001
15.5069354,108.3633606
16.12131307,107.7693288
19.616666,105.65
15.32669766,108.2492801
15.56027885,108.29278980000001
13.88535014,107.55293300000001
17.4,105.2
14.683333,106.733333
17.2,106.68299999999999
20.866999999999997,107.03299999999999
17.067,107.06700000000001
15.61121888,108.0404777
11.15973574,106.57234879999999
9.69396949,105.8166375
17.45,106.56700000000001
19.133333,105.7
17.967,106.23299999999999
16.917,106.617
16.86016758,106.8904107
13.13856591,109.25313899999999
11.17215551,106.77661210000001
11.12934238,106.50443100000001
17.083333,107.066666
15.26614,108.476207
10.73934564,107.2923669
11.56974812,106.48931609999998
19.4,105.53299999999999
10.44937524,106.0570256
10.96764841,106.2720726
17.083,107.1
17.167,106.73299999999999
16.81825236,106.8290062
20.967,106.6
14.69250582,108.65279050000001
20.967,106.65
18.033,106.383
16.69028656,106.78840149999999
10.26948619,103.9677401
21.283,105.917
19.1,105.66666599999999
11.20180069,106.28407630000001
18.05,106.333
15.63965933,108.35793799999999
17.8,105.96700000000001
10.44937524,106.0570256
20.883000000000006,107.2
14.3252258,109.00052450000001
17.167,106.73299999999999
17.7,106.03299999999999
17.917,106.46700000000001
19.267,105.73299999999999
18.45,105.3
16.82376547,106.8187375
18.05,106.31700000000001
14.92685953,108.7766544
20.133333,105.866666
17.683,106.06700000000001
10.46920447,104.9147595
16.9,106.75
20.95,107.75
17.9,106.45
18.933,105.583
19.283,105.46700000000001
16.7,106.21700000000001
13.61581665,107.7661639
17.1,107.01700000000001
15.45050664,108.4041274
15.57065133,108.1836239
19.783,105.75
19.45,105.66666599999999
10.53437878,107.3876554
17.667,106.5
17.7,106.483333
8.76683936,105.1016017
19.617,105.7
15.686775199999998,108.29578909999998
19.183,105.383
11.49451708,108.7727081
15.87743475,107.9740749
10.44985394,106.17854809999999
15.92097941,107.959782
11.16777997,106.4093903
16.82190006,106.82528799999999
11.13703752,107.722784
20.167,106.15
15.42624812,108.26473490000002
16.20838106,107.87804340000001
20.7,106.78299999999999
15.57157823,108.1854749
20.85,107.133
12.91311735,108.3508838
20.883000000000006,106.96700000000001
20.083,106.26700000000001
10.05185893,105.9206457
16.40767813,107.0573121
17.4,106.633
20.983,106.76700000000001
11.10502528,106.55676609999999
16.25243353,107.9581537
14.165262400000001,107.65140579999999
16.48994437,107.31291359999999
13.53819995,107.6765271
10.79879101,106.4241041
17.417,106.617
12.2917189,107.980333
10.60439737,107.44940430000001
18.517,106.117
10.59358268,106.77044550000001
19.267,104.417
16.63008081,107.2208712
15.59480254,108.0285993
18.433,105.917
11.79575391,107.1924999
21.116999999999997,107.117
10.63436808,106.7524004
16.9,106.85
17.9,106.46700000000001
18.133,106.133
17.617,106.367
17.5,106.6
16.42660913,107.23820520000001
19.183332999999998,105.35
17.95,106.96700000000001
11.08053173,106.5014346
17.216666,106.65
16.683,106.133
11.95108453,107.20842990000001
17.733333,106.433333
15.53375148,108.339725
16.7,106.2
19.733,105.8
15.20991589,108.7095019
17.033,106.76700000000001
20.033333,106.21666599999999
14.33964113,109.10515179999999
16.76887641,106.79194890000001
17.183,106.93299999999999
13.67097879,108.3380192
16.54151631,107.13648159999998
20.083,106.1
17.817,106.2
19.467,104.083
17.2,106.9
15.48143331,108.12895
17.417,106.6
17.883,106.3
11.15090884,106.85155790000002
15.33369238,108.23057209999999
17.933,106.28299999999999
18.583,105.583
10.80597126,107.44371140000001
17.617,106.31700000000001
11.29655197,106.6024969
10.74668658,107.5117781
16.9,106.75
11.46979786,105.9598001
11.70354814,107.9051258
17.6,106.3
16.77422646,106.90081540000001
17.283,106.81700000000001
17.417,105.15
9.82078193,106.07320619999999
19.55,105.8
17.433,106.46700000000001
17.583,106.26700000000001
17.583,106.26700000000001
16.83482419,106.5739121
16.84356941,106.82737250000001
16.63942358,107.19192450000001
18.267,105.8
9.78277771,106.07946670000001
20.783333,107.15
14.667,106.75
13.44221205,107.764159
18.483333,105.66666599999999
17.317,106.633
15.38335249,108.3025389
17.0,106.65
13.75461499,108.30287859999999
16.42761402,107.31217450000001
10.64898576,107.52467790000001
13.72210879,108.22285500000001
19.3,105.417
19.517,105.73299999999999
17.833,106.45
10.70126058,106.3962166
16.89776749,106.82977109999999
17.183,106.93299999999999
16.60932765,106.94792109999999
10.73156723,107.48149509999999
15.80770606,107.98797830000001
18.283,106.0
17.4,106.333
17.583,106.26700000000001
16.77161168,106.78916029999999
11.34048542,106.58707350000002
19.483333,105.63333300000001
16.79805354,106.86446370000002
17.083333,106.7
15.83799341,108.04745790000001
11.88566945,106.8811574
16.80116741,106.81946029999999
15.63965933,108.35793799999999
17.633333,106.3
17.583,106.28299999999999
